"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","standard_cost","list_price"
9858,36,1139,"13.08.2017",false,Approved,Solex,Standard,low,medium,"507,58",945.04
9859,79,1224,"12.07.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
9860,64,181,"26.10.2017",false,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
9861,59,2604,"24.03.2017",false,Approved,Solex,Standard,medium,large,"733,58",1061.56
9862,65,2657,"08.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"778,69",1807.45
9863,80,1691,"29.03.2017",true,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
9864,0,779,"15.03.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"173,18",230.91
9865,57,1070,"16.12.2017",false,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
9866,66,677,"12.01.2017",true,Approved,Giant Bicycles,Road,low,small,"525,33",590.26
9867,1,1971,"15.04.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
9868,35,1009,"06.11.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
9869,32,1896,"26.01.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
9870,92,1353,"16.12.2017",false,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
9871,43,1585,"08.02.2017",false,Approved,Solex,Standard,medium,medium,"649,49",1151.96
9872,89,2940,"27.09.2017",true,Approved,WeareA2B,Touring,medium,large,"57,74",1362.99
9873,0,808,"10.02.2017",true,Approved,Norco Bicycles,Road,medium,medium,"376,84",544.05
9874,99,37,"12.09.2017",false,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
9875,5,3063,"29.09.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"459,71",574.64
9876,54,2276,"10.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
9877,46,1559,"07.05.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
9878,68,2726,"25.09.2017",true,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
9879,40,2141,"10.08.2017",false,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
9880,29,1146,"18.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"230,09",1065.03
9881,79,974,"21.07.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
9882,69,3363,"05.03.2017",true,Approved,Norco Bicycles,Road,medium,large,"795,10",1240.31
9883,63,1453,"07.04.2017",true,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
9884,29,3376,"16.08.2017",true,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
9885,17,3150,"07.08.2017",true,Approved,Solex,Standard,high,medium,"614,80",1024.66
9886,86,3131,"22.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"125,07",235.63
9887,94,1249,"01.05.2017",false,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
9888,87,2238,"11.08.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
9889,14,286,"13.03.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1234,29",1386.84
9890,0,237,"22.02.2017",true,Approved,OHM Cycles,Standard,high,medium,"136,73",227.88
9891,3,1866,"24.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
9892,28,2740,"13.08.2017",true,Approved,Norco Bicycles,Standard,medium,small,"1082,36",1216.14
9893,1,1596,"17.07.2017",true,Approved,Giant Bicycles,Touring,medium,large,"863,95",1873.97
9894,90,684,"03.11.2017",true,Approved,Norco Bicycles,Standard,low,medium,"290,41",363.01
9895,14,1307,"30.07.2017",true,Approved,Solex,Standard,high,large,"1105,75",1842.92
9896,91,3133,"27.07.2017",false,Approved,Solex,Standard,medium,medium,"75,26",100.35
9897,72,2308,"31.05.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"270,30",360.4
9898,32,3136,"18.08.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"211,37",642.7
9899,35,397,"15.11.2017",true,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
9900,18,1465,"14.09.2017",true,Approved,Solex,Standard,medium,medium,"431,45",575.27
9901,21,1037,"21.02.2017",false,Approved,Solex,Standard,medium,large,"380,74",1071.23
9902,51,2183,"30.05.2017",true,Approved,OHM Cycles,Standard,high,medium,"1203,40",2005.66
9903,100,1293,"05.05.2017",true,Approved,Norco Bicycles,Road,medium,medium,"206,35",1036.59
9904,90,1922,"28.09.2017",true,Approved,Solex,Standard,low,medium,"507,58",945.04
9905,41,2102,"16.02.2017",true,Approved,Solex,Road,medium,medium,"312,74",416.98
9906,79,3384,"25.01.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
9907,74,2322,"24.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"400,91",1228.07
9908,23,1654,"20.02.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"381,10",1198.46
9909,87,1393,"30.11.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
9910,61,2680,"21.08.2017",true,Approved,OHM Cycles,Standard,low,medium,"56,93",71.16
9911,9,1303,"06.01.2017",true,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
9912,42,1932,"27.03.2017",true,Approved,OHM Cycles,Road,medium,small,"1610,90",1810.0
9913,19,3021,"13.10.2017",false,Approved,OHM Cycles,Road,high,large,"7,21",12.01
9914,3,3350,"22.11.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
9915,10,2857,"11.01.2017",true,Approved,WeareA2B,Touring,medium,medium,"363,25",1466.68
9916,2,3143,"03.11.2017",false,Approved,Solex,Standard,medium,medium,"53,62",71.49
9917,58,3261,"11.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"141,40",912.52
9918,5,610,"15.03.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"459,71",574.64
9919,90,337,"25.10.2017",false,Approved,Solex,Standard,low,medium,"507,58",945.04
9920,0,1744,"12.09.2017",false,Approved,Solex,Standard,medium,medium,"53,62",71.49
9921,34,2125,"17.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"161,60",1231.15
9922,22,1463,"11.09.2017",true,Approved,Solex,Standard,medium,medium,"431,45",575.27
9923,25,3388,"18.09.2017",true,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
9924,60,2237,"19.04.2017",false,Approved,Giant Bicycles,Standard,high,small,"1759,85",1977.36
9925,62,917,"25.11.2017",false,Approved,Solex,Standard,medium,medium,"298,72",478.16
9926,86,1086,"03.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"125,07",235.63
9927,80,1408,"20.12.2017",true,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
9928,56,955,"31.10.2017",true,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
9929,40,799,"20.12.2017",true,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
9930,22,1279,"08.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"45,26",60.34
9931,97,185,"09.06.2017",true,Approved,Solex,Standard,medium,large,"151,96",202.62
9932,2,1489,"09.09.2017",false,Approved,Solex,Standard,medium,medium,"53,62",71.49
9933,5,549,"12.03.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"459,71",574.64
9934,25,2339,"22.07.2017",false,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
9935,0,362,"28.04.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
9936,79,2319,"01.10.2017",false,Approved,Solex,Touring,medium,large,"675,03",2083.94
9937,15,508,"13.02.2017",true,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
9938,94,2111,"20.10.2017",false,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
9939,52,2775,"20.01.2017",true,Approved,OHM Cycles,Road,medium,medium,"829,51",1280.28
9940,50,2072,"16.01.2017",true,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
9941,48,893,"16.10.2017",false,Approved,WeareA2B,Standard,medium,medium,"950,52",1762.96
9942,79,724,"23.07.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
9943,74,426,"01.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"400,91",1228.07
9944,71,773,"19.10.2017",false,Approved,Solex,Standard,high,large,"1105,75",1842.92
9945,7,514,"28.04.2017",false,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
9946,7,720,"18.09.2017",true,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
9947,92,1378,"17.07.2017",true,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
9948,37,1322,"29.07.2017",false,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
9949,96,1730,"31.01.2017",true,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
9950,86,1959,"26.07.2017",true,Approved,OHM Cycles,Standard,medium,medium,"125,07",235.63
9951,97,149,"28.08.2017",false,Approved,Solex,Standard,medium,large,"151,96",202.62
9952,99,2459,"29.08.2017",false,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
9953,86,2686,"01.02.2017",false,Approved,OHM Cycles,Standard,medium,medium,"125,07",235.63
9954,29,2803,"25.04.2017",false,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
9955,15,3474,"10.09.2017",true,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
9956,96,2254,"10.10.2017",true,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
9957,83,3217,"08.11.2017",false,Approved,Solex,Touring,medium,large,"675,03",2083.94
9958,64,889,"05.05.2017",true,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
9959,48,594,"11.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"950,52",1762.96
9960,89,2064,"15.09.2017",false,Approved,WeareA2B,Touring,medium,large,"57,74",1362.99
9961,50,2845,"08.04.2017",true,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
9962,64,765,"23.11.2017",false,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
9963,70,1528,"22.02.2017",false,Approved,Norco Bicycles,Road,medium,medium,"206,35",1036.59
9964,82,1004,"17.02.2017",true,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
9965,32,1260,"25.10.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"211,37",642.7
9966,56,863,"22.10.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
9967,72,2439,"24.10.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"270,30",360.4
9968,46,1123,"16.08.2017",false,Approved,Solex,Standard,low,medium,"74,51",1289.85
9969,4,2981,"17.08.2017",false,Approved,Solex,Standard,medium,medium,"99,59",1483.2
9970,70,2088,"11.12.2017",true,Cancelled,Trek Bicycles,Standard,high,medium,"297,43",495.72
9971,59,1229,"23.04.2017",false,Approved,Solex,Standard,medium,large,"733,58",1061.56
9972,0,1637,"28.02.2017",false,Approved,Solex,Standard,medium,large,"151,96",202.62
9973,79,2617,"02.08.2017",false,Approved,Solex,Touring,medium,large,"675,03",2083.94
9974,73,1346,"14.05.2017",false,Approved,Solex,Standard,medium,medium,"333,18",1945.43
9975,90,1469,"22.01.2017",true,Approved,Norco Bicycles,Standard,low,medium,"290,41",363.01
9976,56,2813,"17.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
9977,90,837,"26.07.2017",false,Approved,Norco Bicycles,Standard,low,medium,"290,41",363.01
9978,92,318,"08.01.2017",false,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
9979,3,3470,"06.07.2017",true,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
9980,31,1090,"07.10.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"173,18",230.91
9981,84,2309,"07.11.2017",true,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
9982,92,2916,"22.05.2017",false,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
9983,23,353,"03.04.2017",false,Approved,Norco Bicycles,Mountain,low,small,"612,88",688.63
9984,27,582,"20.07.2017",true,Approved,Trek Bicycles,Standard,medium,medium,"388,72",499.53
9985,91,192,"15.05.2017",false,Approved,Solex,Standard,medium,medium,"75,26",100.35
9986,85,3389,"01.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
9987,56,2565,"26.06.2017",false,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
9988,3,853,"27.10.2017",true,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
9989,100,1852,"24.05.2017",true,Approved,Norco Bicycles,Road,medium,medium,"206,35",1036.59
9990,93,1088,"01.12.2017",true,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
9991,96,851,"10.08.2017",true,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
9992,19,874,"19.06.2017",true,Approved,OHM Cycles,Road,high,large,"7,21",12.01
9993,20,1267,"17.07.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1580,47",1775.81
9994,82,3455,"11.05.2017",true,Approved,Norco Bicycles,Standard,high,medium,"689,18",1148.64
9995,4,2123,"22.05.2017",false,Approved,Giant Bicycles,Standard,high,medium,"677,48",1129.13
9996,36,1457,"03.03.2017",false,Approved,Solex,Standard,low,medium,"507,58",945.04
9997,43,2268,"06.02.2017",true,Approved,Solex,Standard,medium,medium,"649,49",1151.96
9998,50,3046,"03.03.2017",false,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
9999,7,165,"14.04.2017",true,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
10000,1,97,"02.01.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
10001,54,2782,"15.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
10002,0,219,"13.04.2017",false,Approved,"","","","","",1759.3
10003,85,467,"01.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
10004,1,2963,"08.04.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
10005,99,432,"23.11.2017",true,Approved,OHM Cycles,Standard,medium,medium,"770,89",1227.34
10006,7,573,"16.09.2017",true,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
10007,35,2219,"21.07.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
10008,66,3381,"18.06.2017",true,Approved,Giant Bicycles,Road,low,small,"525,33",590.26
10009,64,2225,"05.06.2017",true,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
10010,11,3049,"17.11.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1580,47",1775.81
10011,92,2865,"27.10.2017",true,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
10012,23,485,"02.04.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"381,10",1198.46
10013,35,2479,"16.09.2017",false,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
10014,63,1043,"01.05.2017",true,Approved,Solex,Standard,medium,medium,"99,59",1483.2
10015,31,1519,"01.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
10016,41,42,"03.06.2017",false,Approved,Solex,Road,medium,medium,"312,74",416.98
10017,72,770,"10.06.2017",false,Approved,OHM Cycles,Standard,medium,medium,"141,40",912.52
10018,40,844,"02.05.2017",false,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
10019,84,499,"17.05.2017",false,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
10020,77,1241,"25.05.2017",false,Approved,Norco Bicycles,Road,medium,large,"795,10",1240.31
10021,93,2079,"27.12.2017",true,Approved,OHM Cycles,Standard,high,medium,"874,90",1458.17
10022,70,1737,"19.05.2017",true,Approved,Trek Bicycles,Standard,high,medium,"297,43",495.72
10023,36,1792,"16.04.2017",false,Approved,Solex,Standard,low,medium,"507,58",945.04
10024,23,2304,"26.12.2017",false,Approved,Norco Bicycles,Mountain,low,small,"612,88",688.63
10025,55,1890,"29.05.2017",false,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
10026,96,117,"17.06.2017",false,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
10027,3,1628,"08.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
10028,79,2733,"04.08.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
10029,66,3468,"30.01.2017",false,Approved,Giant Bicycles,Road,low,small,"525,33",590.26
10030,81,2914,"18.12.2017",true,Approved,Norco Bicycles,Standard,medium,small,"521,94",586.45
10031,43,1912,"01.04.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"818,01",1555.58
10032,15,688,"12.08.2017",false,Approved,WeareA2B,Standard,medium,medium,"13,44",1292.84
10033,66,887,"06.02.2017",true,Approved,Solex,Standard,medium,medium,"589,27",1163.89
10034,45,2942,"25.06.2017",true,Cancelled,Trek Bicycles,Road,low,medium,"234,43",980.37
10035,30,1187,"17.01.2017",false,Approved,Solex,Standard,high,medium,"448,90",748.17
10036,91,1566,"30.01.2017",false,Approved,Solex,Standard,medium,medium,"75,26",100.35
10037,57,235,"27.07.2017",false,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
10038,0,2746,"06.11.2017",false,Approved,Trek Bicycles,Standard,high,medium,"215,03",358.39
10039,93,191,"16.09.2017",false,Approved,WeareA2B,Standard,medium,medium,"230,09",1065.03
10040,17,3344,"26.07.2017",false,Approved,Solex,Standard,high,medium,"614,80",1024.66
10041,34,491,"16.04.2017",false,Approved,Norco Bicycles,Road,high,large,"464,72",774.53
10042,61,1694,"11.12.2017",true,Approved,OHM Cycles,Standard,low,medium,"56,93",71.16
10043,4,2836,"28.08.2017",false,Approved,Giant Bicycles,Standard,high,medium,"677,48",1129.13
10044,80,2932,"19.02.2017",true,Approved,OHM Cycles,Touring,low,medium,"933,84",1073.07
10045,0,1944,"11.01.2017",true,Approved,"","","","","",330.91
10046,0,2697,"11.04.2017",true,Approved,Solex,Standard,medium,large,"151,96",202.62
10047,0,687,"10.01.2017",true,Approved,Norco Bicycles,Road,medium,medium,"376,84",544.05
10048,45,1763,"21.12.2017",false,Approved,Solex,Standard,medium,medium,"84,99",441.49
10049,0,1003,"14.08.2017",true,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
10050,13,420,"05.05.2017",false,Approved,Solex,Standard,medium,medium,"826,51",1577.53
10051,82,164,"13.04.2017",true,Approved,Norco Bicycles,Standard,high,medium,"689,18",1148.64
10052,59,2307,"23.08.2017",false,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
10053,55,848,"14.07.2017",true,Approved,Trek Bicycles,Road,medium,large,"598,76",1894.19
10054,87,309,"11.02.2017",false,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
10055,76,1238,"20.09.2017",false,Approved,WeareA2B,Standard,low,medium,"513,85",642.31
10056,84,478,"06.01.2017",true,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
10057,46,2875,"12.09.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
10058,4,1290,"11.05.2017",false,Approved,Solex,Standard,medium,medium,"99,59",1483.2
10059,36,417,"21.10.2017",false,Approved,Solex,Standard,low,medium,"507,58",945.04
10060,92,1770,"17.12.2017",false,Approved,WeareA2B,Standard,medium,small,"1259,36",1415.01
10061,5,747,"07.10.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"459,71",574.64
10062,13,1936,"17.08.2017",false,Approved,Solex,Standard,medium,medium,"589,27",1163.89
10063,58,53,"11.08.2017",false,Approved,OHM Cycles,Standard,medium,medium,"141,40",912.52
10064,78,2046,"10.11.2017",true,Approved,Giant Bicycles,Standard,medium,large,"709,48",1765.3
10065,35,1003,"17.01.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"954,82",1403.5
10066,29,908,"17.01.2017",false,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
10067,77,1868,"12.02.2017",false,Approved,Norco Bicycles,Road,medium,large,"795,10",1240.31
10068,11,924,"18.01.2017",false,Approved,Giant Bicycles,Standard,high,medium,"764,96",1274.93
10069,25,2489,"19.07.2017",true,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
10070,56,1766,"29.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
10071,96,3423,"14.10.2017",true,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
10072,1,725,"13.04.2017",true,Approved,Giant Bicycles,Touring,medium,large,"863,95",1873.97
10073,74,3072,"26.01.2017",false,Approved,WeareA2B,Standard,medium,medium,"400,91",1228.07
10074,43,2396,"21.10.2017",false,Approved,Solex,Standard,medium,medium,"649,49",1151.96
10075,94,3212,"29.05.2017",true,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
10076,47,2164,"23.10.2017",true,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
10077,2,441,"25.02.2017",true,Approved,Solex,Standard,medium,medium,"53,62",71.49
10078,25,1140,"13.04.2017",true,Approved,Giant Bicycles,Road,medium,medium,"829,65",1538.99
10079,51,2808,"13.08.2017",false,Approved,OHM Cycles,Standard,high,medium,"1203,40",2005.66
10080,93,2847,"25.08.2017",false,Approved,WeareA2B,Standard,medium,medium,"230,09",1065.03
10081,65,2826,"04.07.2017",false,Approved,WeareA2B,Standard,medium,medium,"778,69",1807.45
10082,60,1177,"03.10.2017",false,Approved,Giant Bicycles,Standard,high,small,"1759,85",1977.36
10083,35,2022,"17.12.2017",true,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
10084,3,3379,"25.02.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
10085,50,662,"17.02.2017",true,Approved,WeareA2B,Standard,medium,small,"131,92",175.89
10086,65,1783,"28.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"778,69",1807.45
10087,87,886,"10.07.2017",false,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
10088,77,1021,"22.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"108,76",1769.64
10089,57,387,"12.06.2017",false,Approved,WeareA2B,Touring,medium,large,"260,14",1890.39
10090,35,835,"16.03.2017",true,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
10091,41,3363,"28.05.2017",true,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
10092,36,1525,"09.09.2017",false,Approved,Solex,Standard,low,medium,"74,51",1289.85
10093,23,3238,"11.09.2017",true,Approved,Norco Bicycles,Mountain,low,small,"612,88",688.63
10094,18,1423,"04.08.2017",false,Approved,Solex,Standard,medium,medium,"431,45",575.27
10095,98,398,"09.05.2017",false,Approved,Trek Bicycles,Standard,high,medium,"215,03",358.39
10096,76,2161,"06.10.2017",false,Approved,WeareA2B,Standard,low,medium,"513,85",642.31
10097,37,381,"21.05.2017",true,Approved,OHM Cycles,Standard,low,medium,"248,82",1793.43
10098,8,581,"12.07.2017",false,Approved,Solex,Road,medium,small,"1516,13",1703.52
10099,84,886,"08.05.2017",false,Approved,Trek Bicycles,Road,medium,medium,"215,14",290.62
10100,83,2425,"09.08.2017",false,Approved,Solex,Touring,medium,large,"675,03",2083.94
10101,87,3163,"03.11.2017",true,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
10102,22,3264,"21.03.2017",false,Approved,WeareA2B,Standard,medium,medium,"45,26",60.34
10103,69,561,"26.11.2017",false,Approved,Giant Bicycles,Road,medium,medium,"594,68",792.9
10104,56,1923,"29.04.2017",true,Approved,OHM Cycles,Standard,medium,medium,"137,90",183.86
10105,29,2340,"28.05.2017",true,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
10106,96,1309,"09.10.2017",true,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
10107,93,2839,"30.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"230,09",1065.03
10108,21,2502,"15.03.2017",true,Approved,Solex,Standard,medium,large,"380,74",1071.23
10109,88,453,"18.07.2017",false,Approved,Norco Bicycles,Standard,high,small,"1479,11",1661.92
10110,95,1154,"15.03.2017",false,Approved,Giant Bicycles,Standard,medium,large,"528,43",569.56
10111,9,809,"25.02.2017",false,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
10112,13,3206,"22.08.2017",true,Approved,Solex,Standard,medium,medium,"589,27",1163.89
10113,85,1250,"13.02.2017",false,Approved,WeareA2B,Standard,medium,medium,"205,36",752.64
10114,41,2241,"13.12.2017",true,Approved,Norco Bicycles,Standard,low,medium,"748,90",958.74
10115,88,1623,"12.02.2017",false,Approved,Norco Bicycles,Standard,high,small,"1479,11",1661.92
10116,3,3215,"20.05.2017",false,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
10117,21,2386,"18.12.2017",false,Approved,Solex,Standard,medium,large,"380,74",1071.23
10118,99,70,"02.02.2017",false,Approved,OHM Cycles,Standard,medium,medium,"770,89",1227.34
10119,13,1528,"03.02.2017",true,Approved,Solex,Standard,medium,medium,"826,51",1577.53
10120,14,3427,"26.04.2017",false,Approved,Trek Bicycles,Standard,medium,small,"1234,29",1386.84
10121,36,554,"04.11.2017",true,Approved,Solex,Standard,low,medium,"507,58",945.04
10122,38,112,"22.02.2017",true,Approved,Trek Bicycles,Standard,medium,large,"388,92",2091.47
10123,26,1853,"12.05.2017",true,Approved,WeareA2B,Standard,medium,medium,"762,63",1992.93
10124,0,1787,"27.12.2017",false,Approved,Norco Bicycles,Road,medium,medium,"407,54",543.39
10125,68,2497,"04.01.2017",true,Approved,OHM Cycles,Standard,medium,medium,"44,71",1636.9
10126,87,1665,"23.10.2017",false,Approved,Giant Bicycles,Standard,high,medium,"707,40",1179.0
10127,96,2362,"30.09.2017",false,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
10128,76,275,"24.04.2017",true,Approved,WeareA2B,Road,low,small,"1043,77",1172.78
10129,35,40,"21.04.2017",false,Approved,Trek Bicycles,Standard,low,medium,"154,40",1057.51
10130,93,1947,"28.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"230,09",1065.03
10131,9,1181,"28.04.2017",false,Approved,OHM Cycles,Road,medium,medium,"667,40",742.54
10132,7,3174,"06.04.2017",true,Approved,Trek Bicycles,Road,low,medium,"234,43",980.37
10133,19,2823,"25.08.2017",false,Approved,OHM Cycles,Road,high,large,"7,21",12.01
10134,19,2570,"28.09.2017",true,Approved,OHM Cycles,Road,high,large,"7,21",12.01
10135,51,733,"01.08.2017",true,Approved,OHM Cycles,Standard,high,medium,"1203,40",2005.66
10136,96,1636,"07.02.2017",false,Approved,Giant Bicycles,Standard,medium,large,"993,66",1635.3
10137,65,1043,"27.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"778,69",1807.45
10138,71,3202,"19.12.2017",false,Approved,Solex,Standard,high,large,"1105,75",1842.92
10139,47,3249,"15.06.2017",false,Approved,Trek Bicycles,Road,low,small,"1531,42",1720.7
10140,31,1355,"22.12.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"173,18",230.91
10141,78,3395,"07.07.2017",false,Approved,Giant Bicycles,Standard,medium,large,"709,48",1765.3
10142,13,2023,"18.09.2017",false,Approved,Solex,Standard,medium,medium,"826,51",1577.53
10143,82,2672,"18.09.2017",true,Approved,Norco Bicycles,Standard,high,medium,"689,18",1148.64
10144,64,671,"19.06.2017",false,Approved,Trek Bicycles,Standard,medium,large,"596,55",1469.44
10145,18,1237,"07.12.2017",false,Approved,Norco Bicycles,Standard,high,medium,"689,18",1148.64
10146,70,495,"24.08.2017",false,Approved,Trek Bicycles,Standard,high,medium,"297,43",495.72
10147,69,305,"11.10.2017",false,Approved,Giant Bicycles,Road,medium,medium,"594,68",792.9
